,cos_similarity,match_sentence,post_id,sentence,symptom,user_id
987,0.8417447805404663,my symptoms included leg swelling,452919026048852,Other symptoms include on sided swelling in a leg ( which can also happen with other events).,leg,1115182138
988,0.7623239755630493,I experienced blood clot,453143316026423,My thoughts as well about blood clots,blood clot,100061207456712
989,0.8191288113594055,I experienced dizzy,453152439358844,I am getting dizzy too.,lightheaded,1225483329
990,0.7941218614578247,I had blood clot,453184666022288,How did you find out you had blood clots?,blood clot,100009986922813
991,0.7745485901832581,I experienced fast heartbeat,453213472686074,I feel like my heartbeat gets very strong ( not fast very slow actually ).,heart,1686523795
992,0.7530099749565125,dealing with shortness of breath,453311446009610,Maybe one day the shortness of breath will go away.,breathing,1490567581
993,0.8244554996490479,I experienced shortness of breath,453447885995966,I began to get very short of breath the last few weeks.,breathing,1078025796
994,0.7581728100776672,has anyone else trouble breathing,453543252653096,Are you still having trouble talking and breathing?,breathing,100000495646657
995,0.7965861558914185,I had vertigo,453749025965852,I had dizziness and vertigo as well and its goin away.,lightheaded,100008325453744
996,0.7615505456924438,dealing with leg pain,453796479294440,My leg pain is knees down I hate this,leg,100000463937980
997,0.7906258702278137,dealing with vertigo,453989349275153,Maigen Kramer thank you I don't have the vertigo but ear pressure and pain I had antibiotics once to clear that up and it's come back,lightheaded,100014834509477
998,0.75135338306427,my symptoms included vertigo,454389405901814,Ear infections and sinus infections and swelling can cause vertigo.,lightheaded,100000372948439
999,0.7881251573562622,my symptoms included shortness of breath,454857979188290,I also have shortness of breath and heart palpitations.,breathing,1711284273
1000,0.78460294008255,has anyone else dizzy,454938392513582,"Julie, I am almost always dizzy to some degree.",lightheaded,1169477759
1001,0.7570598721504211,I had trouble breathing,455191129154975,I couldn't Breath.,breathing,1343470304
1002,0.8356624245643616,has anyone else trouble breathing,455536329120455,Did u ever have breathing issues before,breathing,100048706060648
1003,0.8336870074272156,I experienced shortness of breath,455647609109327,"From past one week, I have started feeling shortness of breath while doing even minor activity.",breathing,100000687146568
1004,0.8159815073013306,has anyone else trouble breathing,455700675770687,Im still having problems breathing.,breathing,100049593558431
1005,0.7677582502365112,has anyone else heart issue,455929545747800,I now have heart issues that I never had before...,heart,100008248955121
1006,0.7947163581848145,I had pulmonary embolism,456122169061871,Some of these broke loose and went to my lungs and turned into pulmonary embolism.,pulmonary embolism,100000034163167
1007,0.8109893798828125,I experienced leg pain,456177085723046,Excruciating leg pain!,leg,1007644755
1008,0.7900640368461609,dealing with vertigo,456291559044932,Sherri Fay talk to doctor abt meclizine over the counter for vertigo,lightheaded,1109246494
1009,0.8112523555755615,I experienced vertigo,456617205679034,I've had a few bouts of Vertigo too but that's a whole different scenario.,lightheaded,1444972852
1010,0.7501158118247986,has anyone else vertigo,456689605671794,"Valle Ravens Lewis Mentzer yes, I have had severe vertigo.",lightheaded,1001880838
1011,0.8075083494186401,I experienced vertigo,456689605671794,There could also be an ear problem causing your vertigo.,lightheaded,1001880838
1012,0.8014706373214722,my symptoms included shortness of breath,457220858952002,"I too have shortness of breath, dizziness and fatigue.",breathing,100008248955121
1013,0.7534061670303345,I experienced vertigo,457453728928715,"I have vertigo, chest pressure sometimes.",lightheaded,100008325453744
1014,0.7690950632095337,I experienced shortness of breath,457492718924816,I dont notice any increased shortness of breath since Im on a lower dosage.,breathing,1764200608
1015,0.8645336627960205,I had shortness of breath,457829492224472,I was breathing short breathes.,breathing,1006445812
1016,0.7837353944778442,my symptoms included trouble breathing,457842002223221,"My symptoms are tight chest, breathing, brain fog, fatigue.",breathing,100000019242394
1017,0.7639591097831726,has anyone else shortness of breath,457903662217055,I just saw a pulmonologist for shortness of breath.,breathing,735035254
1018,0.8814371824264526,I experienced shortness of breath,458043382203083,Shortness of breath on occasion.,breathing,1586790083
1019,0.7659109830856323,has anyone else shortness of breath,458439325496822,"I still get short of breath from time to time, however like you sometimes it happens when I'm just sitting?",breathing,1648426517
1020,0.7775980234146118,I experienced blood clot,458476195493135,No blood clot.,blood clot,100003925210178
1021,0.8242943286895752,my symptoms included heart issue,458711192136302,Im having similar symptoms lots of heart stuff.,heart,1561293663
1022,0.7913537621498108,I had leg pain,458766792130742,Pain and my legs.,leg,100009451541686
1023,0.8782812356948853,I had leg swelling,458888138785274,Had leg swellling too.,leg,100008248955121
1024,0.8724085092544556,has anyone else shortness of breath,459087922098629,I have shortness of breath too!,breathing,100008248955121
1025,0.7637562155723572,I experienced palpitation,459418785398876,I get palpitations too.,heart,1064363851
1026,0.878524661064148,I experienced shortness of breath,459686405372114,Shortness of breath still.,breathing,100002407335455
1027,0.89028000831604,I experienced shortness of breath,460948361912585,I have shortness of breath too.,breathing,100008248955121
1028,0.7507534623146057,I experienced increased heart rate,461068855233869,My heart rate is already elevated at times for no reason.,heart,656688962
1029,0.7862406373023987,my symptoms included shortness of breath,461090755231679,"My major symptoms are shortness of breath, racing heart, headaches, insomnia, and chest pain.",breathing,1002543306
1030,0.7633611559867859,my symptoms included trouble breathing,461146698559418,"Anthony Lamar this, along with difficulty breathing, are my main symptoms.",breathing,715495554
1031,0.7598488926887512,has anyone else shortness of breath,461666451840776,I still get short of breath doing the little things.,breathing,1112684632
1032,0.8636571168899536,I experienced shortness of breath,461886361818785,Did you have shortness of breath with activity?,breathing,100008064633127
1033,0.7748364210128784,I had vertigo,462137378460350,Thought is was vertigo.,lightheaded,1184968203
1034,0.89028000831604,I experienced shortness of breath,462163401791081,I have shortness of breath too.,breathing,1514318522
1035,0.8628371357917786,has anyone else trouble breathing,462414255099329,Anyone else have these breathing problems?,breathing,1526757442
1036,0.9270969033241272,my symptoms included shortness of breath,462659741741447,Shortness of breath is one of my symptoms.,breathing,1413407415
1037,0.7526520490646362,dealing with shortness of breath,463093601698061,Yes please lmk if that works trying to find something to help the shortness of breath,breathing,100000145906039
1038,0.8378853797912598,I experienced shortness of breath,463473584993396,I did not have as bad of shortness of breath like normal!,breathing,612576041
1039,0.7763542532920837,I had blood clot,463597171647704,I had blood clots even 8mths after covid19.,blood clot,1720850192
1040,0.8216830492019653,I experienced vertigo,463602074980547,I am vertigo free.,lightheaded,721439581
1041,0.7620363831520081,I had trouble breathing,463841954956559,My breathing was getting better and then gets a little worse.,breathing,706990933
1042,0.8148252964019775,I had vertigo,464254828248605,Did the vertigo go away?,lightheaded,100001262031558
1043,0.7737271785736084,I had clot,464664821540939,I asked my dr about clots.,blood clot,100000317127942
1044,0.7588790655136108,has anyone else dizzy,465293258144762,I didn't have the dizziness before,lightheaded,100000651275648
1045,0.7919824123382568,dealing with vertigo,465556824785072,"I ended up with Eustachian tube dysfunction from allergies(which
I have never had) that causes severe vertigo.",lightheaded,1811057251
1046,0.8149864077568054,I had pulmonary embolism,466000924740662,What exactly was the pulmonary embolism in your lungs?,pulmonary embolism,100061207456712
1047,0.8146854043006897,I had pulmonary embolism,466006488073439,I was told I had pulmonary embolism in lower right lung but wasnt sure what it was is what I was told WOW.,pulmonary embolism,100061207456712
1048,0.7766214609146118,I experienced shortness of breath,466492191358202,"My shortness of breath came back on the fourth day after I took some Tylenol, but went away after that.",breathing,100010452910653
1049,0.8814277648925781,my symptoms included shortness of breath,466613244679430,Main symptom is extreme shortness of breath.,breathing,1031557840
1050,0.8330607414245605,I had trouble breathing,466616474679107,Trouble breathing.,breathing,1004017372
1051,0.7998173832893372,has anyone else shortness of breath,466865071320914,Question- does your shortness of breath come and go?,breathing,1042453333
1052,0.7921650409698486,has anyone else heart issue,466874441319977,I have the same heart issues now too.,heart,569530208
1053,0.7517573833465576,dealing with vertigo,466945967979491,I got hit with vertigo 6 weeks ago really bad!,lightheaded,1811057251
1054,0.8091875314712524,I experienced shortness of breath,467186117955476,My shortness of breath is better but not gone.,breathing,1486554420
1055,0.8254330158233643,my symptoms included shortness of breath,467264087947679,I have shortness of breath but nothing that shows up.on any tests.,breathing,100002119942153
1056,0.7664693593978882,I experienced shortness of breath,467734577900630,My shortness of breath and tight chest is not quite as bad.,breathing,100048802788600
1057,0.8176419734954834,I experienced blood clot,468684111139010,I wondered about blood clot too!,blood clot,100000097156557
